frame,timestamp,player_1_x_pixel,player_1_y_pixel,player_1_x_meter,player_1_y_meter,player_1_kp_left_shoulder_x,player_1_kp_left_shoulder_y,player_1_kp_right_shoulder_x,player_1_kp_right_shoulder_y,player_1_kp_left_elbow_x,player_1_kp_left_elbow_y,player_1_kp_right_elbow_x,player_1_kp_right_elbow_y,player_1_kp_left_wrist_x,player_1_kp_left_wrist_y,player_1_kp_right_wrist_x,player_1_kp_right_wrist_y,player_1_kp_left_hip_x,player_1_kp_left_hip_y,player_1_kp_right_hip_x,player_1_kp_right_hip_y,player_1_kp_left_knee_x,player_1_kp_left_knee_y,player_1_kp_right_knee_x,player_1_kp_right_knee_y,player_1_kp_left_ankle_x,player_1_kp_left_ankle_y,player_1_kp_right_ankle_x,player_1_kp_right_ankle_y,player_2_x_pixel,player_2_y_pixel,player_2_x_meter,player_2_y_meter,player_2_kp_left_shoulder_x,player_2_kp_left_shoulder_y,player_2_kp_right_shoulder_x,player_2_kp_right_shoulder_y,player_2_kp_left_elbow_x,player_2_kp_left_elbow_y,player_2_kp_right_elbow_x,player_2_kp_right_elbow_y,player_2_kp_left_wrist_x,player_2_kp_left_wrist_y,player_2_kp_right_wrist_x,player_2_kp_right_wrist_y,player_2_kp_left_hip_x,player_2_kp_left_hip_y,player_2_kp_right_hip_x,player_2_kp_right_hip_y,player_2_kp_left_knee_x,player_2_kp_left_knee_y,player_2_kp_right_knee_x,player_2_kp_right_knee_y,player_2_kp_left_ankle_x,player_2_kp_left_ankle_y,player_2_kp_right_ankle_x,player_2_kp_right_ankle_y,ball_x,ball_y,is_wall_hit,is_racket_hit,racket_hit_player_id,wall_hit_x_pixel,wall_hit_y_pixel,wall_hit_x_meter,wall_hit_y_meter,is_rally_frame,rally_id,stroke_type,shot_type,shot_direction,shot_depth
8741,145.68333333333334,611.2473569795486,540.6689465692564,2.913054661246965,7.2832544931581875,584.9830932617188,340.302001953125,625.9158935546875,335.796630859375,576.29638671875,375.1357727050781,646.4415893554688,370.7960205078125,591.0270385742188,383.3121337890625,649.8367309570312,401.2224426269531,591.4700317382812,413.08526611328125,621.1514892578125,411.1656799316406,582.4618530273438,466.1970520019531,625.3821411132812,464.9427490234375,577.4580688476562,515.500244140625,632.9912109375,517.5587768554688,438.12449181817465,570.8800845718738,1.6585412907681432,7.766463282091555,426.8698425292969,392.2535400390625,406.6815185546875,403.1747131347656,455.79290771484375,409.65032958984375,424.24627685546875,433.6120910644531,447.0706481933594,440.5385437011719,430.47259521484375,445.0025634765625,463.18292236328125,443.6029968261719,444.95001220703125,446.7222595214844,461.3384094238281,490.6888427734375,414.5685119628906,489.69598388671875,492.07794189453125,545.459716796875,419.55157470703125,535.9426879882812,295.0,521.0,False,False,-1,,,,,True,4,,,,
8742,145.7,611.141209278577,540.1113762747793,2.9118229447338564,7.273734858976132,585.2697143554688,340.48944091796875,628.3193969726562,334.82757568359375,576.2550048828125,375.4252014160156,646.9286499023438,368.906005859375,590.7960205078125,378.50445556640625,650.366455078125,399.4244384765625,592.4158935546875,412.87432861328125,623.3816528320312,410.5949401855469,581.2899169921875,466.63818359375,627.511962890625,464.8514099121094,577.6385498046875,515.037841796875,631.989501953125,518.7681884765625,437.83744660687455,570.8150032369377,1.6562243115284758,7.765483863228912,424.07470703125,394.1352844238281,404.7768249511719,403.5638122558594,453.7933349609375,412.053955078125,426.31243896484375,431.7097473144531,443.2353210449219,442.2952880859375,430.9848937988281,444.3165588378906,461.6124267578125,445.4552001953125,443.7713317871094,449.1645202636719,460.631591796875,491.13970947265625,413.5151062011719,491.74163818359375,492.00616455078125,542.1964111328125,416.76153564453125,538.2243041992188,299.0,519.0,False,False,-1,,,,,True,4,,,,
8743,145.71666666666667,610.7828093412066,539.5652663051807,2.9086181185621394,7.2643845998780705,586.4528198242188,340.1770935058594,628.8193359375,334.4052734375,576.8110961914062,374.9027099609375,647.656494140625,368.35260009765625,589.9312133789062,376.1839294433594,649.7158813476562,398.6109924316406,593.5039672851562,412.534912109375,624.033203125,410.2378234863281,580.6541748046875,466.49462890625,627.5818481445312,464.9533386230469,577.13671875,514.7967529296875,631.9533081054688,518.8923950195312,437.50770261959036,570.7603818040436,1.653626053750665,7.764661279275851,421.6898193359375,395.9574279785156,406.4158935546875,402.3972473144531,449.9095764160156,413.7301940917969,425.6608581542969,428.0975036621094,440.93548583984375,445.9884033203125,434.67071533203125,448.18218994140625,463.65673828125,445.24285888671875,448.72900390625,448.0071716308594,455.59088134765625,492.42333984375,412.2873840332031,489.13916015625,490.4715270996094,546.3484497070312,420.75244140625,536.75146484375,301.0,513.0,False,False,-1,,,,,True,4,,,,
8744,145.73333333333332,610.3263066962963,539.0418624545766,2.904657100508709,7.255405994780238,587.3534545898438,339.8302001953125,629.5986328125,334.28765869140625,577.6768798828125,375.7554626464844,648.4890747070312,369.1233825683594,588.6130981445312,377.65618896484375,649.3322143554688,397.7970275878906,595.20166015625,412.2767028808594,625.7716064453125,410.0487060546875,580.5235595703125,465.85302734375,627.7675170898438,464.62890625,576.0603637695312,514.8167724609375,632.0011596679688,519.0452880859375,437.06367463484014,570.7242786592092,1.6502459573433934,7.76411652611829,419.3426513671875,399.39508056640625,406.6659240722656,405.6410827636719,447.9227600097656,416.06866455078125,428.3645935058594,430.90228271484375,438.6604919433594,448.8831787109375,433.92547607421875,452.7533874511719,462.31121826171875,446.0152587890625,449.08489990234375,448.87091064453125,453.7786865234375,493.06201171875,412.1232604980469,490.0269775390625,490.46368408203125,546.7399291992188,420.7912292480469,536.8616943359375,304.5,509.5,False,False,-1,,,,,True,4,,,,
8745,145.75,609.9348075660532,538.5961068274046,2.9012610979406324,7.247750610501182,587.7051391601562,340.078125,629.8115844726562,333.890380859375,578.3727416992188,378.6294860839844,648.5845336914062,369.5374755859375,585.3587646484375,379.9634094238281,649.3988037109375,396.939697265625,596.3833618164062,412.3856201171875,626.970703125,409.9661865234375,579.8638916015625,465.21343994140625,628.114990234375,464.42083740234375,575.5122680664062,514.5418090820312,632.0325317382812,519.2094116210938,436.45547865344713,570.7142581160505,1.6457415205581278,7.763963149490528,416.745361328125,401.9630432128906,405.373291015625,408.443359375,444.53546142578125,419.822509765625,424.3358154296875,433.67010498046875,438.9478454589844,452.013427734375,430.4136657714844,452.10626220703125,462.5470275878906,447.67645263671875,451.2401123046875,450.4943542480469,447.856201171875,494.04229736328125,414.9367370605469,490.9312744140625,486.7869873046875,547.4601440429688,426.190185546875,536.6898803710938,308.0,506.0,False,False,-1,,,,,True,4,,,,
8746,145.76666666666668,609.7137073046154,538.2904444706766,2.8993048653349565,7.242498525868116,587.704345703125,339.11932373046875,629.7470703125,333.8265380859375,579.0808715820312,380.2232666015625,649.7442626953125,369.18756103515625,586.1871337890625,392.8463134765625,649.7608642578125,397.5540466308594,595.970947265625,411.83770751953125,626.5086669921875,409.9291076660156,580.18310546875,464.3482666015625,628.4100341796875,464.23382568359375,575.5289916992188,514.4263305664062,632.0441284179688,518.8629150390625,435.7189348304088,570.7267319057556,1.6403649031584537,7.764147129286771,419.6297607421875,402.3451232910156,403.5300598144531,411.40167236328125,442.1846008300781,422.3443908691406,422.28765869140625,440.5234680175781,433.21142578125,458.609375,427.00946044921875,462.41790771484375,460.0047607421875,450.2154541015625,444.780517578125,453.8943176269531,451.34869384765625,495.442138671875,410.4992370605469,492.27410888671875,489.0072021484375,547.110595703125,421.667236328125,536.3526611328125,311.5,502.5,False,False,-1,,,,,True,4,,,,
8747,145.78333333333333,609.6889939608282,538.1529867391833,2.89901448971704,7.240138108381689,587.9824829101562,338.65240478515625,630.2821655273438,334.6374816894531,580.1124267578125,380.66961669921875,650.8822631835938,371.12542724609375,586.7120971679688,398.3688659667969,650.08642578125,399.0252380371094,595.8530883789062,411.7708435058594,626.623779296875,410.3119201660156,580.3458862304688,464.31658935546875,628.5305786132812,464.44610595703125,575.5762329101562,515.1515502929688,632.2431640625,518.921142578125,434.97668457474083,570.7409660066206,1.6349515014776022,7.764356375622557,419.3370056152344,407.0648498535156,402.2030029296875,410.85235595703125,440.11920166015625,432.7999572753906,421.41302490234375,438.66510009765625,428.6830749511719,464.9725341796875,422.64447021484375,462.8037414550781,458.14447021484375,453.3540344238281,442.0703430175781,454.9710693359375,450.70263671875,496.60894775390625,412.8507080078125,495.20391845703125,490.7216796875,543.965576171875,417.6127624511719,537.24072265625,315.0,499.0,False,True,2,,,,,True,4,backhand,,,
8748,145.8,609.8298396310529,538.1691001072843,2.9001375313075646,7.240419844591187,588.1503295898438,338.4679260253906,630.86474609375,334.7369689941406,580.2493896484375,381.3414306640625,651.5075073242188,371.14306640625,585.63818359375,403.244384765625,650.4201049804688,399.2796630859375,595.2156372070312,412.0973205566406,626.232177734375,410.7492370605469,580.1700439453125,464.39263916015625,628.437255859375,464.7123107910156,575.9083251953125,515.4239501953125,632.1903686523438,518.9923095703125,434.3703846529404,570.7134788339862,1.6304024209410506,7.763934899212678,418.9104309082031,406.82366943359375,404.5832824707031,411.6976623535156,436.7312316894531,434.0361328125,421.2075500488281,443.484130859375,424.0219421386719,466.85211181640625,423.8791809082031,467.8422546386719,456.4896240234375,455.0513000488281,442.30743408203125,456.86572265625,451.7506408691406,498.53118896484375,410.3720397949219,492.67437744140625,488.3182678222656,548.4058227539062,420.15667724609375,535.9855346679688,329.2857142857143,487.0,False,False,-1,,,,,True,4,,,,
8749,145.81666666666666,610.0843407042553,538.3058070200177,2.902241258074975,7.242776025793525,587.8883056640625,338.39459228515625,631.0631103515625,334.6942138671875,580.08642578125,380.4995422363281,652.0865478515625,370.9957275390625,587.1502685546875,400.5832214355469,651.1015014648438,399.3672790527344,595.5274658203125,411.9127197265625,626.7567138671875,410.56787109375,581.0346069335938,464.2528991699219,628.4014282226562,464.4348449707031,576.3113403320312,515.5158081054688,632.0213623046875,518.775390625,433.9939101906795,570.5689081907117,1.6271632345909026,7.761742085628803,418.6008605957031,409.7977294921875,405.0105895996094,412.0234069824219,432.6748352050781,441.7878723144531,418.50604248046875,446.35601806640625,424.4810485839844,469.9021911621094,424.097900390625,466.0126647949219,457.28741455078125,456.303466796875,443.7091369628906,456.8249816894531,450.14508056640625,498.68121337890625,409.984619140625,490.64752197265625,486.84710693359375,548.9758911132812,420.81280517578125,534.3812866210938,343.57142857142856,475.0,False,False,-1,,,,,True,4,,,,
8750,145.83333333333334,610.4031789642845,538.5337014633596,2.9049151220767615,7.246698973682269,587.9518432617188,338.3970031738281,631.39208984375,335.5245361328125,580.1906127929688,381.2115783691406,652.83837890625,371.94384765625,583.628662109375,408.4027099609375,651.478271484375,400.8802490234375,594.8077392578125,413.06195068359375,626.0961303710938,411.904541015625,581.2649536132812,465.4622497558594,628.2472534179688,465.442138671875,576.3410034179688,516.5791625976562,631.5313720703125,518.7169799804688,433.8768884051126,570.2029517705945,1.6251125977226044,7.7561918842950845,416.5262451171875,413.90643310546875,408.07952880859375,409.4514465332031,423.91455078125,454.19427490234375,416.3692321777344,444.4805603027344,420.1293029785156,469.41754150390625,421.3288269042969,458.4930725097656,458.0552673339844,458.3374328613281,447.9061584472656,456.30499267578125,447.2332458496094,498.43212890625,410.0208740234375,488.54547119140625,486.6242370605469,548.1038208007812,421.0090026855469,534.3414916992188,357.8571428571429,463.0,False,False,-1,,,,,True,4,,,,
8751,145.85,610.7490925730096,538.825639163807,2.9078452297891557,7.251719804185486,587.6716918945312,338.33935546875,631.4849243164062,335.62347412109375,580.0765991210938,380.92059326171875,652.7194213867188,371.77410888671875,583.70703125,408.8495178222656,652.1513671875,400.56439208984375,594.3279418945312,413.2987976074219,625.8499145507812,412.1747741699219,581.18017578125,465.744140625,628.4784545898438,465.4691162109375,576.9417724609375,517.0477905273438,631.4786376953125,518.3999633789062,434.0095604994052,569.5117392964311,1.6238404975104332,7.7456892906342425,414.87451171875,412.6896667480469,410.88702392578125,409.6968688964844,424.4143981933594,450.70953369140625,417.5391845703125,442.4099426269531,420.5569763183594,473.8056335449219,414.04376220703125,454.5790710449219,456.8668212890625,460.11871337890625,450.1791076660156,458.6966552734375,443.43914794921875,499.11383056640625,410.580322265625,490.680419921875,484.82666015625,547.8829345703125,421.82159423828125,534.626953125,372.14285714285717,451.0,False,False,-1,,,,,True,4,,,,
8752,145.86666666666667,611.0985848788257,539.1452666994721,2.9108203044266814,7.257212355817506,587.1328125,338.40087890625,631.2490844726562,335.24755859375,579.8265991210938,379.8424377441406,652.50341796875,371.07366943359375,586.9304809570312,401.85455322265625,652.9346313476562,398.96343994140625,594.2562866210938,413.3211669921875,625.9349365234375,412.00439453125,581.82373046875,466.0144348144531,628.4810180664062,465.2448425292969,577.6737670898438,517.6754150390625,631.4401245117188,518.5013427734375,434.36722978191534,568.4329110473353,1.6229608607342763,7.729246152224623,415.26751708984375,413.3218994140625,409.9012145996094,410.4815673828125,428.4661560058594,447.8955993652344,418.196044921875,438.72894287109375,419.00189208984375,475.46331787109375,413.03070068359375,454.3931579589844,455.0364074707031,458.5793151855469,447.6448059082031,457.3320617675781,443.9471435546875,500.4307861328125,412.58184814453125,493.1474609375,484.35552978515625,545.0715942382812,423.19281005859375,533.831787109375,386.42857142857144,439.0,False,False,-1,,,,,True,4,,,,
8753,145.88333333333333,611.4387949057251,539.444474360022,2.9137055821595226,7.262350441641898,586.614501953125,338.89849853515625,631.1173706054688,335.0378112792969,579.3426513671875,378.7631530761719,652.5482788085938,371.1537780761719,590.6272583007812,392.3057556152344,652.8773803710938,398.1582946777344,594.33984375,413.3761901855469,626.21337890625,411.6767883300781,582.3361206054688,467.0480651855469,628.2207641601562,465.2810363769531,578.2749633789062,518.4254760742188,631.3880004882812,518.4058837890625,434.91073044597243,566.9680099587976,1.6221875214267771,7.706823312318219,411.3056640625,415.9141845703125,410.5518493652344,412.50567626953125,424.52880859375,451.27020263671875,415.22393798828125,442.243896484375,420.3912658691406,478.8796691894531,412.1370849609375,470.89031982421875,454.9654235839844,455.9709777832031,451.7112121582031,455.4720153808594,434.9683837890625,497.63555908203125,415.5757141113281,497.88726806640625,477.4850158691406,538.201416015625,420.7477111816406,536.048583984375,400.7142857142857,427.0,False,False,-1,,,,,True,4,,,,
8754,145.9,611.7612524152478,539.6754428157055,2.9164019680862197,7.2663147962008665,586.548095703125,338.73040771484375,631.1810913085938,335.058349609375,579.0105590820312,378.6358947753906,652.1142578125,370.8605041503906,589.716064453125,394.69354248046875,654.207763671875,398.0423583984375,593.7825317382812,413.35809326171875,625.7276611328125,411.6591491699219,582.6641845703125,467.3409423828125,628.461181640625,465.2064514160156,578.1463012695312,518.9872436523438,631.3135375976562,518.070068359375,435.58881649757933,565.1790403765199,1.6213438765832922,7.679296523817153,411.1462097167969,415.66448974609375,413.9810485839844,411.2904968261719,422.1960754394531,454.367919921875,413.2287902832031,442.72528076171875,414.6368713378906,483.3447265625,401.64080810546875,476.3863830566406,455.1687316894531,458.86639404296875,454.6419982910156,457.7907409667969,434.1700134277344,499.65338134765625,417.53643798828125,499.45050048828125,477.3267517089844,537.7714233398438,421.3584289550781,536.425048828125,415.0,415.0,False,False,-1,,,,,True,4,,,,
8755,145.91666666666666,612.0564604504725,539.8100971162087,2.918816420343525,7.268625792206594,586.08740234375,339.064453125,630.7017822265625,334.7034912109375,578.5071411132812,377.9092102050781,651.8811645507812,370.30474853515625,592.0186767578125,387.73828125,654.2798461914062,396.85223388671875,594.1998291015625,413.39068603515625,626.069091796875,411.4098205566406,583.3568115234375,467.8877868652344,628.3997192382812,465.1778564453125,578.2713012695312,519.3442993164062,631.235107421875,518.0921630859375,436.3743592182375,563.180332982018,1.6206106561204434,7.648365880033129,410.6275939941406,416.756591796875,417.7214660644531,410.24139404296875,417.5439453125,457.058349609375,416.8313903808594,441.6284484863281,405.2342834472656,485.4489440917969,402.7618103027344,478.9107971191406,453.2946472167969,459.61810302734375,455.2764892578125,457.6985168457031,436.7384948730469,500.93402099609375,420.402587890625,499.97216796875,477.5487060546875,537.6701049804688,421.40496826171875,535.9881591796875,429.2857142857143,403.0,False,False,-1,,,,,True,4,,,,
8756,145.93333333333334,612.311247558442,539.8506000859068,2.9208478342135233,7.269322000056999,585.6347045898438,339.1631774902344,630.5315551757812,334.35418701171875,577.7049560546875,378.37799072265625,651.18994140625,369.8656005859375,590.702392578125,387.58966064453125,655.2348022460938,396.8868103027344,593.5726318359375,413.6239929199219,625.5773315429688,411.4570007324219,583.670654296875,467.5684814453125,628.6102294921875,464.6700439453125,578.797119140625,518.92041015625,631.3320922851562,517.697265625,437.30162427371795,561.136926931281,1.6208009905476222,7.616564578130767,410.47235107421875,416.9709777832031,421.81085205078125,408.53778076171875,413.450439453125,459.9089050292969,425.294189453125,440.94140625,394.82769775390625,485.8771057128906,411.92071533203125,478.5047912597656,454.0028381347656,460.4699401855469,458.15411376953125,457.822509765625,437.118896484375,501.3262939453125,420.73760986328125,500.6396484375,477.6943359375,537.0299682617188,421.187744140625,536.244384765625,443.57142857142856,391.0,False,False,-1,,,,,True,4,,,,
8757,145.95,612.5095186734582,539.8202066962898,2.9223863505229097,7.268802687081555,585.221435546875,339.27532958984375,630.1953735351562,334.3644104003906,577.4432983398438,378.3957214355469,650.82958984375,369.7546081542969,590.9609985351562,387.532470703125,655.5040283203125,396.6614990234375,593.5734252929688,414.05853271484375,625.5944213867188,411.8548583984375,584.0399169921875,467.59783935546875,628.6704711914062,464.58929443359375,578.7022705078125,518.8966674804688,631.1824951171875,517.4854736328125,438.43982839196707,559.2471461129697,1.623102620989108,7.587002159177036,407.63690185546875,416.4713439941406,426.8647766113281,407.83551025390625,413.6364440917969,459.86529541015625,428.6877136230469,439.64117431640625,406.60589599609375,487.4516906738281,414.8319396972656,479.8576354980469,453.0355224609375,459.7457580566406,462.811767578125,457.3226013183594,434.89971923828125,500.11700439453125,420.32177734375,500.18255615234375,477.77783203125,535.4750366210938,419.4194030761719,535.7760620117188,457.8571428571429,379.0,False,False,-1,,,,,True,4,,,,
8758,145.96666666666667,612.6373368970408,539.7433980067598,2.9233395817948287,7.267487387519262,584.0296020507812,339.52850341796875,629.010986328125,334.14501953125,578.2294921875,379.5116882324219,650.6615600585938,369.55023193359375,590.8251342773438,388.8508605957031,656.0108642578125,397.20281982421875,594.0515747070312,413.9079895019531,626.1665649414062,411.5343933105469,583.7333984375,467.328125,628.4583740234375,464.222900390625,577.9180908203125,519.009765625,631.7230834960938,517.6683349609375,439.8096060746842,557.6896480708876,1.6282709732084653,7.562527302195397,406.1072998046875,412.87213134765625,433.8749084472656,405.85235595703125,413.206787109375,450.9443054199219,452.5982971191406,434.04339599609375,412.4515380859375,479.54254150390625,458.56732177734375,467.6877746582031,450.8406677246094,459.643310546875,465.01513671875,457.9716796875,435.1383361816406,498.4273681640625,421.9350891113281,499.30767822265625,473.61553955078125,533.372802734375,420.9107666015625,532.4840698242188,472.1428571428571,367.0,False,False,-1,,,,,True,4,,,,
8759,145.98333333333332,612.6893983649186,539.6341078640444,2.9236754567441254,7.26561450359462,584.02197265625,339.39898681640625,629.0502319335938,334.04010009765625,577.935302734375,378.8500061035156,650.4929809570312,369.3496398925781,590.4957885742188,387.2225341796875,656.1286010742188,397.30230712890625,594.040771484375,413.64404296875,626.2157592773438,411.259765625,583.8146362304688,467.1328430175781,628.6599731445312,463.8603820800781,577.47119140625,519.0416259765625,631.6788330078125,517.5174560546875,441.32409875558693,556.5615469093271,1.6359758015020924,7.544731408130125,407.4485778808594,413.99078369140625,436.8831481933594,405.78302001953125,413.710693359375,453.2053527832031,454.76861572265625,433.9521484375,411.75543212890625,481.8373718261719,457.9046630859375,468.2880554199219,449.1336669921875,461.5812683105469,464.91748046875,458.96575927734375,434.5406494140625,499.29510498046875,423.5819396972656,498.1307373046875,467.7668151855469,533.4569702148438,423.13250732421875,529.8037719726562,486.42857142857144,355.0,False,False,-1,,,,,True,4,,,,
8760,146.0,612.6684631994242,539.4974963366927,2.9234189793188605,7.263271936685081,583.7052612304688,338.5870666503906,628.6452026367188,333.69793701171875,577.813720703125,378.3298034667969,650.2333984375,368.96484375,589.9774780273438,390.15899658203125,655.9310302734375,398.193603515625,593.82568359375,411.6869201660156,625.9398803710938,409.5356140136719,584.088623046875,465.99560546875,628.5487060546875,462.9373474121094,576.82177734375,518.6546630859375,631.416748046875,517.132568359375,442.8139171754376,555.8546517515822,1.6449075136271352,7.533544948851541,407.93701171875,412.88446044921875,439.631103515625,405.3906555175781,412.7447509765625,451.3525390625,457.4890441894531,433.3126525878906,409.7095947265625,478.8214416503906,460.3671875,467.4319763183594,448.1220703125,461.83251953125,465.0521240234375,459.5950927734375,435.3005676269531,497.23895263671875,423.194091796875,497.15606689453125,469.98760986328125,531.9530639648438,421.5929870605469,530.0896606445312,500.7142857142857,343.0,False,False,-1,,,,,True,4,,,,
8761,146.01666666666668,612.5712342180481,539.3376092896559,2.9225464602299223,7.260528509194582,583.263427734375,338.9625244140625,628.5191650390625,333.58526611328125,576.8544921875,379.61724853515625,650.0455322265625,368.8763732910156,586.75439453125,391.2629089355469,655.9728393554688,398.176513671875,593.148193359375,411.3082275390625,625.4805908203125,409.03070068359375,583.8955078125,465.302001953125,628.6176147460938,462.3865051269531,575.8078002929688,517.3531494140625,631.8192749023438,516.6044311523438,444.1218755945045,555.4819003940022,1.6535819645534473,7.527632984212042,411.0491027832031,412.3052978515625,442.1330261230469,403.43798828125,414.0146179199219,450.9435729980469,460.0509948730469,430.5369873046875,408.3082275390625,478.95550537109375,463.6456298828125,463.36016845703125,447.3456726074219,464.12823486328125,465.47589111328125,460.15313720703125,428.8856506347656,500.09814453125,427.63128662109375,496.45654296875,447.26287841796875,534.8994750976562,429.2384033203125,527.7365112304688,515.0,331.0,False,False,-1,,,,,True,4,,,,
8762,146.03333333333333,612.3630983584293,539.1658781175787,2.9207928890432897,7.257579946332688,583.0861206054688,338.41546630859375,628.4718017578125,333.23541259765625,575.5878295898438,378.8764953613281,649.8088989257812,368.78607177734375,582.9921875,392.50823974609375,655.86767578125,398.67431640625,593.1564331054688,410.8001403808594,625.5100708007812,408.6075439453125,583.4546508789062,464.705810546875,628.5841064453125,461.8420715332031,575.6932983398438,516.9169311523438,632.6695556640625,516.2930908203125,445.20773468229504,555.3269367225038,1.6613026269633135,7.525172970770301,414.53826904296875,410.8846740722656,444.5420837402344,402.18548583984375,413.15130615234375,447.92352294921875,461.99139404296875,430.4593200683594,407.6760559082031,475.96087646484375,460.4886169433594,460.4743347167969,448.2769775390625,464.448486328125,468.86846923828125,459.8877868652344,424.7146911621094,501.02227783203125,441.5485534667969,494.13055419921875,425.8081970214844,536.751220703125,462.52398681640625,523.6329956054688,529.2857142857143,319.0,False,False,-1,,,,,True,4,,,,
8763,146.05,611.9584318970302,539.0103893937172,2.9175040180917384,7.254908102802387,582.8267822265625,337.7660827636719,628.0553588867188,333.0066223144531,575.42626953125,378.1768798828125,649.7965087890625,368.7150573730469,581.1024169921875,393.8106384277344,655.7022705078125,398.47845458984375,593.4116821289062,410.398193359375,625.67724609375,408.28533935546875,582.9752197265625,464.58740234375,628.6992797851562,461.2859802246094,575.8094482421875,517.3690185546875,633.6460571289062,515.4910278320312,446.1942221532563,555.2818372700632,1.668639795613317,7.524457883279094,416.17205810546875,408.07720947265625,449.18414306640625,401.4496765136719,413.9176330566406,445.24609375,469.47674560546875,431.9003601074219,407.224609375,471.5594787597656,471.9000549316406,464.1484680175781,450.4507141113281,463.5826721191406,470.557861328125,460.10406494140625,427.123779296875,498.6158447265625,433.8707580566406,493.86883544921875,438.6999206542969,534.51708984375,441.81756591796875,526.33203125,543.5714285714286,307.0,False,False,-1,,,,,True,4,,,,
8764,146.06666666666666,611.2276288479626,538.9222530066784,2.911697785960043,7.253389757117015,582.2921752929688,337.6897888183594,628.0234985351562,333.271484375,573.12890625,376.9613952636719,649.9544677734375,369.7132568359375,571.0980224609375,389.0107421875,655.9169921875,399.34527587890625,593.1063232421875,410.969970703125,625.6454467773438,408.7893371582031,581.4139404296875,464.9025573730469,629.5653076171875,461.36212158203125,575.221435546875,517.565673828125,634.6668701171875,515.3705444335938,447.31647467903235,555.2540552416409,1.6770743398076393,7.5240127447037235,419.4181823730469,406.2516174316406,452.26409912109375,399.6180725097656,415.039794921875,443.16424560546875,475.6774597167969,422.9766845703125,406.294677734375,469.04107666015625,488.970703125,438.7312316894531,451.1144714355469,461.6733093261719,470.2069091796875,458.7237548828125,428.7554626464844,496.8046875,434.7704162597656,494.06048583984375,441.89495849609375,532.5631713867188,440.77069091796875,527.7326049804688,557.8571428571429,295.0,False,False,-1,,,,,True,4,,,,
8765,146.08333333333334,610.0468618481804,538.9699009681726,2.9024546314529918,7.254197175944055,583.5593872070312,335.79327392578125,628.505859375,333.57269287109375,571.8909912109375,373.08538818359375,649.9554443359375,370.2444763183594,561.2284545898438,389.7574157714844,656.3215942382812,399.47271728515625,594.208251953125,409.3817138671875,626.2303466796875,407.9667663574219,580.77880859375,464.870361328125,632.3140258789062,461.93499755859375,573.8168334960938,517.7749633789062,636.4059448242188,516.0814208984375,448.8068274355288,555.1504787045201,1.688073728800362,7.522342676447062,422.0020751953125,403.2481994628906,455.5068359375,395.9922790527344,415.2705078125,439.2842102050781,479.8888244628906,416.0168151855469,404.57666015625,466.377197265625,497.94525146484375,431.0143127441406,453.65277099609375,459.541748046875,471.2960205078125,456.75244140625,433.9147644042969,493.936767578125,432.6692810058594,493.22735595703125,456.37548828125,530.1784057617188,429.7624206542969,529.9214477539062,572.1428571428571,283.0,False,False,-1,,,,,True,4,,,,
8766,146.1,608.3616354595353,539.2194292059245,2.8894070110269583,7.25845759808321,582.6383056640625,336.67547607421875,627.9512939453125,333.2301025390625,569.5198364257812,373.7744445800781,649.48681640625,369.6899719238281,558.4321899414062,388.4476623535156,657.2156982421875,399.44610595703125,592.5393676757812,409.254638671875,625.007568359375,407.2156982421875,579.6190795898438,463.8454284667969,633.464111328125,460.5768737792969,574.2656860351562,516.8906860351562,639.8610229492188,513.4400024414062,450.7838196945158,554.8627971599706,1.7022027329569358,7.517696137684096,425.4335632324219,401.4440612792969,458.55255126953125,393.2635803222656,417.0464172363281,437.2361755371094,486.87921142578125,411.6931457519531,403.746826171875,462.6100158691406,506.59912109375,427.5191650390625,454.665771484375,459.34515380859375,472.5804443359375,455.6092224121094,432.80694580078125,494.26434326171875,434.5803527832031,491.14892578125,446.5705261230469,532.0722045898438,437.0888366699219,528.343505859375,586.4285714285714,271.0,False,False,-1,,,,,True,4,,,,
8767,146.11666666666667,606.1993065282144,539.7112012055926,2.872822914489846,7.266848314409872,583.2421264648438,336.0847473144531,629.051025390625,334.27569580078125,566.8209838867188,371.8429260253906,650.3734741210938,370.7183532714844,549.9086303710938,390.2072448730469,657.0447387695312,399.6440124511719,593.3885498046875,410.06695556640625,626.0296020507812,408.82861328125,578.197265625,464.64166259765625,634.17529296875,461.8099060058594,570.4430541992188,518.0867919921875,640.3078002929688,516.5146484375,453.18850987140365,554.2759060826907,1.71866518001511,7.508195187388816,427.3415222167969,399.2485046386719,462.33416748046875,390.4566650390625,415.89813232421875,434.0466613769531,490.3553161621094,407.83203125,401.7002258300781,458.72979736328125,512.3267822265625,421.8375244140625,456.7143249511719,457.7472839355469,475.06732177734375,453.1940612792969,437.9743957519531,490.9254150390625,435.1925048828125,488.5313720703125,455.2210388183594,532.465087890625,434.005859375,529.43359375,600.7142857142858,259.0,False,False,-1,,,,,True,4,,,,
