frame_number,window_size,mean_distance,median_player1_x,median_player1_y,median_player2_x,median_player2_y,video_name,state
23897,50,2.9394978630587976,1.3106290698051453,6.581023216247559,4.054526329040527,7.6182966232299805,video-1,active
23899,50,2.9336501160060213,1.3372182250022888,6.580280780792236,4.085054159164429,7.619279861450195,video-1,active
23949,50,2.646336858630816,2.260075569152832,6.789020776748657,4.647693395614624,8.054513454437256,video-1,active
23999,50,1.5274960762610406,2.849254608154297,7.675110816955566,4.411395072937012,7.967453002929687,video-1,active
24049,50,1.0941829448860088,2.514900922775269,8.243143081665039,3.123763680458069,7.267919063568115,video-1,active
24099,50,0.8923573181442319,2.3691171407699585,8.041257381439209,2.822210788726806,7.669727563858032,video-1,active
24149,50,1.488223091870772,1.6815950274467468,7.314959049224853,2.898035407066345,8.024778842926025,video-1,active
24184,50,3.5649276071037987,5.209138631820679,9.168800354003906,1.108341634273529,7.366831302642822,video-1,end
24199,50,3.761683740417928,5.040327072143555,9.161442756652832,1.0132978558540344,7.352928638458252,video-1,end
24249,50,1.5048650158039183,2.070924997329712,8.09614372253418,0.8859952092170715,7.3343987464904785,video-1,end
24299,50,1.5328480011701264,1.6050337553024292,8.356758117675781,1.660356521606445,6.872791051864624,video-1,end
24349,50,1.9356670517930303,1.6538020968437197,8.384815692901611,2.647117853164673,6.773584127426148,video-1,end
24399,50,2.572014457745098,2.224171280860901,8.265797138214111,3.868504405021668,6.294940233230591,video-1,end
24449,50,3.004827993137159,2.481223821640014,8.047520637512207,4.823836326599121,6.253164768218994,video-1,end
24499,50,3.360557242660322,2.651181221008301,8.049032211303711,5.41270923614502,6.0949866771698,video-1,end
24549,50,3.604560356287891,2.5111794471740723,8.25655221939087,5.31774377822876,5.916529655456543,video-1,end
24568,50,3.7267111693216672,2.4392625093460083,8.260527610778809,5.30891752243042,5.904331684112549,video-1,start
24599,50,3.749934839083636,2.221889019012451,8.25759744644165,5.246991395950317,5.905348300933838,video-1,start
24633,50,3.641340711073283,2.1560628414154053,8.400343894958496,4.674652099609375,5.822057008743286,video-1,active
24649,50,3.575884864517556,2.064482927322388,8.494409084320068,4.455533266067505,5.786170482635498,video-1,active
24699,50,2.773001105001893,1.7348294258117676,8.637106895446777,3.234158754348755,6.3141491413116455,video-1,active
24749,50,1.8267313722274816,2.251960515975952,8.82926607131958,2.8882057666778564,6.892147541046143,video-1,active
24799,50,1.5202255560899542,2.9664602279663086,8.314545631408691,2.813671708106994,6.900375843048096,video-1,active
24849,50,1.1325446918450333,3.025499701499939,7.786920547485352,1.992126286029816,8.125417709350586,video-1,active
24899,50,1.5520227040456471,2.969003915786743,7.625327348709106,1.9370094537734983,8.805501937866211,video-1,active
24949,50,1.160766808109327,4.035595893859863,7.747650623321533,2.8419348001480103,8.062475681304932,video-1,active
24999,50,1.7919468011453736,4.194629669189453,7.734787464141846,3.361452460289001,6.005859375,video-1,active
25044,50,3.613130252144936,4.157090425491333,7.836848258972168,3.8519009351730342,4.44365930557251,video-1,end
25049,50,3.840915235022348,4.161853551864624,7.84819769859314,3.961804866790772,4.091856956481934,video-1,end
25099,50,4.421264408492971,3.923261165618897,8.330798149108887,4.463244438171387,3.876972198486328,video-1,end
25149,50,3.689180167408829,3.06913959980011,8.327009677886963,4.312870979309082,4.6215455532073975,video-1,end
25199,50,2.649927257816622,2.56775438785553,8.298800945281982,3.92543625831604,6.027737140655518,video-1,end
25249,50,1.5974817198947378,2.793457865715027,8.317378044128418,3.5892077684402466,7.229905605316162,video-1,end
25299,50,0.9437892988694986,2.979325294494629,9.063915252685549,3.2898212671279907,7.814690113067627,video-1,end
25349,50,1.1100962753059662,3.6629440784454346,9.096924781799316,3.004124879837036,8.32716417312622,video-1,end
25399,50,1.930450045300827,5.0730369091033936,9.15737771987915,3.1305185556411743,9.070849895477297,video-1,end
25449,50,2.252115818103966,6.142916202545166,9.204326152801514,3.769840598106384,9.10060691833496,video-1,end
25499,50,2.7210700314204,2.4060003757476807,8.211040496826172,4.945319175720215,9.124160766601562,video-1,end
25524,50,3.488221474319249,2.395824432373047,8.220664024353027,5.205872297286987,6.118247032165527,video-1,start
25549,50,3.5131638243754137,2.265033006668091,8.25075626373291,5.009905576705933,6.09523344039917,video-1,start
25599,50,3.3834771071744942,1.678373098373413,8.377889633178711,4.176812171936035,5.968974113464356,video-1,start
25600,50,3.3664964952815604,1.6630786061286926,8.377318382263184,4.140127897262573,5.992617130279541,video-1,active
25648,50,2.0664501853805253,1.5719292759895325,8.383204936981201,2.893455386161804,6.679270029067993,video-1,active
25698,50,1.7191785691178385,2.1268701553344727,8.537286281585693,1.8878520727157595,7.367528915405273,video-1,active
25748,50,0.5689867774054524,1.325361251831055,8.959052085876465,1.784384548664093,8.606778144836426,video-1,active
25798,50,1.2105859334121472,1.7928125262260437,7.450984477996826,1.6221340894699097,8.583006858825684,video-1,active
25848,50,1.7336308929029716,4.319964647293091,8.091089248657227,2.5269932746887207,7.837176084518433,video-1,active
25898,50,1.8459139903987865,4.389443635940552,8.747653007507324,2.921511173248291,7.57441782951355,video-1,active
25948,50,1.4213636457156946,3.345990538597107,7.770416975021362,1.9635127186775208,7.924938917160034,video-1,active
25998,50,1.009791649325141,2.746462821960449,8.15118408203125,2.103102922439575,8.002985000610352,video-1,active
26048,50,1.6407669364518378,2.939021706581116,7.544937610626221,1.553787648677826,8.469962120056152,video-1,active
26098,50,1.7309483869267694,2.5783302783966064,7.421719312667847,2.1023205518722534,8.592671394348145,video-1,active
26148,50,2.736473901122234,1.595651388168335,4.98830509185791,2.244183897972107,8.261866569519043,video-1,active
26198,50,1.3087811855704188,2.721604824066162,6.425304889678955,1.4189996719360352,6.981332063674927,video-1,active
26248,50,1.9656202781864345,3.248949408531189,6.850456953048706,1.356590211391449,6.247725009918213,video-1,active
26298,50,2.584734052999301,4.819457530975342,8.46644401550293,2.684958338737488,7.114926338195801,video-1,active
26348,50,2.5837891690135764,4.663680076599121,8.718797206878662,2.9349645376205444,6.677854061126709,video-1,active
26398,50,3.194612448725831,3.6233702898025513,7.490164041519165,2.897317051887512,4.219323396682739,video-1,active
26448,50,2.982718468695903,2.9116952419281006,5.434012413024902,2.429441213607788,2.6500051021575928,video-1,active
26498,50,3.2167276778263374,2.6184545755386357,3.446615934371948,2.128675937652588,6.821310043334961,video-1,active
26548,50,1.9472174831934448,3.158035516738892,4.551942586898804,2.0256680250167847,6.0983312129974365,video-1,active
26598,50,3.8293828618021672,3.7042876482009888,3.07635498046875,3.488389015197754,5.534855365753174,video-1,active
26648,50,2.941599494226278,3.911825656890869,3.0895674228668213,3.710153937339783,5.958179473876953,video-1,active
26698,50,2.9197830907379223,3.0554648637771606,4.342050552368164,2.635452628135681,7.394148826599121,video-1,active
26748,50,1.8955726804958648,1.8106024265289309,5.941478252410889,2.6802629232406616,7.422597169876099,video-1,active
26798,50,1.8184882203792336,0.9487223625183104,7.131262302398682,2.7555079460144043,6.756217241287232,video-1,active
26848,50,1.9101275676145757,2.207998275756836,7.417816400527954,4.035880088806152,7.58277440071106,video-1,active
26898,50,2.495170654864536,2.887452721595764,7.211651563644409,5.124846458435059,8.459126472473145,video-1,active
26948,50,1.8267917092419568,2.773241639137268,7.594590663909912,4.303541660308838,8.559725761413574,video-1,active
26998,50,0.6771987753973037,2.521684408187866,7.381421089172363,2.901692509651184,7.220405101776123,video-1,active
27048,50,1.5384270850493504,2.802706360816956,7.255573034286499,1.5160494446754456,6.450311422348023,video-1,active
27098,50,2.688780262883865,3.502208709716797,7.274827241897583,0.8044091761112213,7.218291759490967,video-1,active
27147,50,3.4127576546166205,4.380943536758423,7.810497999191284,0.829210102558136,8.035238265991211,video-1,end
27148,50,3.412633865045521,4.398258447647095,7.830175638198851,0.9004176557064056,8.037519931793213,video-1,end
27198,50,3.036213152783038,4.67592191696167,8.079315185546875,1.6682060956954956,8.10824728012085,video-1,end
27248,50,2.3111714687348237,4.638753175735474,7.664880275726318,2.389195322990417,7.668903589248657,video-1,end
27298,50,2.413122210728202,4.917005777359009,6.969557523727417,2.638944149017334,7.604429244995117,video-1,end
27321,50,2.6278123740266857,5.090848684310913,6.686391830444336,2.642362594604492,7.604511260986328,video-1,start
27348,50,2.775290994306692,5.211086273193359,6.549635887145996,2.636894702911377,7.604552030563354,video-1,start
27389,50,2.8453415248480445,5.214412450790405,6.5482683181762695,2.560150384902954,7.617458820343018,video-1,active
27398,50,2.808469972027714,5.068300008773804,6.548379421234131,2.537071704864502,7.637783527374268,video-1,active
27448,50,2.4359097012399675,4.146844148635864,6.681334733963013,1.7171030044555664,7.706085920333862,video-1,active
27498,50,1.2864600692037718,3.175337076187134,7.493608236312866,2.004800260066986,7.692582607269287,video-1,active
27548,50,1.2176248443774496,3.1664822101593018,7.589892387390137,1.949729859828949,7.284247398376465,video-1,active
27579,50,2.072776538627751,3.1595375537872314,7.5910022258758545,2.678835153579712,6.041474103927612,video-1,end
27598,50,2.7066939087435826,3.0680336952209477,7.642115592956543,3.2682602405548096,5.070601224899292,video-1,end
27648,50,4.052342541256413,2.242849349975586,8.037297248840332,4.555495262145996,4.543576240539551,video-1,end
27698,50,4.97921483082509,1.8852763175964355,8.26221513748169,5.297856092453003,4.52829647064209,video-1,end
27748,50,4.715661254660614,1.9253382086753843,8.304633617401123,5.399981021881104,5.081700325012207,video-1,end
27798,50,4.339979698541154,1.4986299276351929,7.992374420166016,5.332966327667236,5.977110862731934,video-1,end
27848,50,4.188725186769752,1.357563316822052,7.560875415802002,5.39469051361084,6.231561660766602,video-1,end
27898,50,3.6462621546874345,2.1149054765701294,7.887065649032593,5.342454433441162,6.231396198272705,video-1,end
27926,50,3.582870353676236,2.19649076461792,8.243363380432129,5.177906513214111,6.209022521972656,video-1,start
27948,50,3.586027787172702,2.1979570388793945,8.243975639343262,5.099575519561768,6.14121150970459,video-1,start
27998,50,3.586596266370594,2.2268552780151367,8.148296356201172,5.192758798599243,6.141173839569092,video-1,start
28044,50,3.478841003283975,2.1088757514953613,8.210217952728271,4.863018035888672,6.118269920349121,video-1,active
28048,50,3.4718507160519234,2.0682051181793213,8.229528903961182,4.731609106063843,6.072581052780151,video-1,active
28098,50,3.0387625484199576,1.4557445049285889,8.26752758026123,3.634011387825012,6.107995510101318,video-1,active
28148,50,1.735274737444868,1.611472249031067,8.351557731628418,2.9999239444732666,7.212138414382935,video-1,active
28198,50,1.075766513276889,2.6557809114456177,7.549438238143921,3.544968962669373,8.10609769821167,video-1,active
28248,50,0.8416445611364805,2.6663014888763428,7.649463415145874,3.2991514205932617,8.305850505828857,video-1,active
28298,50,1.560425971268416,2.6854374408721924,8.265368461608887,2.888761162757873,6.846390962600708,video-1,active
28348,50,1.1948681485062147,2.99578869342804,8.282530784606934,2.1626898050308228,7.228781223297119,video-1,active
28398,50,1.6110597965692712,2.8816319704055786,7.0099523067474365,1.8624807596206665,8.45695686340332,video-1,active
28448,50,1.752287296066008,2.865802764892578,7.0190818309783936,2.219641327857971,8.831112384796143,video-1,active
28498,50,1.2665626573558386,2.8763580322265625,7.726680040359497,3.3288581371307373,7.776220083236694,video-1,active
28548,50,1.2030419282177574,3.3790063858032227,7.713981866836548,3.705072522163391,6.613503217697144,video-1,active
28598,50,1.2921368095217185,3.466621994972229,7.220259189605713,2.373823285102844,8.112081050872803,video-1,active
28648,50,1.1190838892516004,3.737512826919556,7.662629842758179,2.816915512084961,8.083658695220947,video-1,active
28698,50,1.4811873898021748,4.650582790374756,8.400940895080566,3.487894058227539,7.459155559539795,video-1,active
28748,50,1.515803035339456,4.23248553276062,8.219904899597168,2.7326924800872803,7.60552191734314,video-1,active
28798,50,1.3876645698783403,3.353931188583374,7.4335618019104,1.9817688465118408,7.601125478744507,video-1,active
28848,50,0.8576597396474728,3.653596162796021,7.144303321838379,2.846535444259644,7.25710916519165,video-1,active
28898,50,2.440103303291605,3.732295274734497,6.954352617263794,3.8629887104034415,5.934000730514526,video-1,active
28938,50,1.3697016111842273,4.551054954528809,6.792893171310425,3.784870147705078,5.910406589508057,video-1,end
28948,50,1.4673556008527593,4.864269971847534,6.787358283996582,3.65498960018158,5.910406589508057,video-1,end
28998,50,2.257093100818513,5.224560976028442,7.017515659332275,3.039480447769165,6.495901584625244,video-1,end
29048,50,2.676852726559675,5.184028148651123,7.017003536224365,2.487948536872864,7.036619663238525,video-1,end
29085,50,2.81574766890074,5.16660737991333,6.782339572906494,2.415169835090637,7.588244915008545,video-1,start
29098,50,2.805804151319267,5.173900842666626,6.763652324676514,2.511898159980774,7.588325977325439,video-1,start
29148,50,2.8209930795956297,5.293484687805176,6.669549226760864,2.6063456535339355,7.523181915283203,video-1,start
29198,50,2.753233468912525,5.102703332901001,6.688594341278076,2.4513884782791138,7.587192535400391,video-1,start
29208,50,2.692591726617282,4.985169410705566,6.749701499938965,2.4189488887786865,7.651238441467285,video-1,active
29248,50,2.199871465562986,4.034579038619995,6.776444673538208,2.068885564804077,8.077869892120361,video-1,active
29298,50,1.3574362956196893,3.5160616636276245,7.173906803131104,2.923850774765014,8.296345233917236,video-1,active
29348,50,1.6250273402667397,3.6102718114852905,6.874830484390259,3.318968176841736,8.310350894927979,video-1,active
29398,50,1.0418301693020489,4.317413330078125,7.878010272979736,3.2969465255737305,7.693047285079956,video-1,active
29448,50,1.877630343039418,4.2505974769592285,7.924848079681396,3.104988694190979,6.496697187423706,video-1,active
29463,50,2.22261612557936,4.248573303222656,7.924896478652954,2.9111216068267822,6.119692802429199,video-1,end
29498,50,3.0854388734157503,4.397829294204712,7.920740842819214,2.256282925605774,5.725447177886963,video-1,end
29548,50,4.170142697120246,4.538829565048218,7.988878488540649,1.4665634036064148,5.163242816925049,video-1,end
29598,50,4.294058361901748,4.048311710357666,8.307955265045166,1.6121638417243958,4.590281963348389,video-1,end
29648,50,3.852662301128048,3.388650059700012,8.315454959869385,2.663844585418701,4.609506607055664,video-1,end
29698,50,3.504333229659265,2.5325108766555786,8.289273738861084,4.014610171318054,5.150325775146484,video-1,end
29748,50,3.732930492002168,2.2279285192489624,8.249989032745361,5.073958158493042,5.705190420150757,video-1,end
29798,50,3.661444136312007,2.2419891357421875,8.102320194244385,5.332494020462036,6.095016002655029,video-1,end
29818,50,3.6621535298489096,2.314709782600403,8.125297546386719,5.367381811141968,6.095010757446289,video-1,start
29848,50,3.5997257031041965,2.3753074407577515,8.148405075073242,5.334913730621338,6.095044851303101,video-1,start
29898,50,3.534532425815805,2.1402968168258667,8.336061000823975,4.743998765945435,5.978707313537598,video-1,start
29906,50,3.5180983061790267,2.07501482963562,8.339277744293213,4.617884397506714,5.932598114013672,video-1,active
29948,50,2.9174397073461096,1.636113703250885,8.33836841583252,3.7241697311401367,6.152693510055542,video-1,active
29998,50,1.2604177581401377,2.065026879310608,8.106624603271484,2.887539029121399,7.208526372909546,video-1,active
30048,50,1.3435105546819457,2.8923356533050537,7.972936153411865,1.614202857017517,8.112733364105225,video-1,active
30098,50,1.852741764930392,3.1363298892974854,7.514562368392944,1.912678301334381,8.757349014282227,video-1,active
30148,50,1.4847726753324957,4.1416192054748535,8.48819637298584,2.880085825920105,8.034735202789307,video-1,active
30198,50,1.514995090442822,3.883402705192566,8.365842342376709,3.2761385440826416,6.992217779159546,video-1,active
30248,50,1.76545695553781,3.0520310401916504,7.620883464813232,2.4000580310821533,5.83373498916626,video-1,active
30298,50,2.274348718894651,2.8793894052505493,6.946605920791626,1.799066185951233,5.026266813278198,video-1,active
30348,50,2.393092086742937,4.249421119689941,8.123452186584473,2.624237060546875,6.196214914321899,video-1,active
30398,50,1.1068243495119694,3.959266066551209,7.877479791641235,3.026021242141724,7.399248838424683,video-1,active
30448,50,1.131357599040004,3.052377939224243,7.686696052551269,2.323411464691162,6.736093044281006,video-1,active
30498,50,1.2490908905299412,1.3399773836135864,6.268299579620361,2.6163134574890137,6.312614440917969,video-1,active
30548,50,2.9357073440282933,0.4108813852071762,4.120403051376343,2.676290512084961,6.1418211460113525,video-1,active
30598,50,1.7314644745247991,0.9133113920688628,4.299562692642212,2.1862560510635376,3.272172212600708,video-1,active
30648,50,1.5209701774888236,3.0793715715408325,3.994345426559448,2.4117037057876587,2.942924976348877,video-1,active
30674,50,1.655550695260136,4.289445638656616,3.48371958732605,2.787313461303711,2.9949493408203125,video-1,end
30698,50,2.163891010539682,5.16588830947876,3.2946044206619263,3.053550958633423,3.4093765020370483,video-1,end
30748,50,3.1885406410533244,6.019613742828369,3.6958316564559937,3.000475764274597,5.048861980438232,video-1,end
30798,50,3.865405297619549,5.9416937828063965,3.985432147979736,2.6492334604263306,6.086125612258911,video-1,end
30848,50,4.88575122154914,5.748312473297119,3.532112717628479,2.331808090209961,6.993201017379761,video-1,end
30898,50,5.187921553351947,5.623386383056641,3.625958442687988,2.261075973510742,7.651071786880493,video-1,end
30948,50,4.207057046735608,5.544851541519165,4.573424816131592,2.5350958108901978,7.562511444091797,video-1,end
30998,50,3.279181953347428,5.322627544403076,5.879475831985474,2.571335554122925,7.562711477279663,video-1,end
31027,50,3.011338668514948,5.331269979476929,6.55990195274353,2.571335554122925,7.549530982971191,video-1,start
31048,50,2.951631438927795,5.346764326095581,6.590352773666382,2.567889451980591,7.5494513511657715,video-1,start
31098,50,2.8128184738898114,5.126801490783691,6.638237476348877,2.4878525733947754,7.753884792327881,video-1,start
31109,50,2.7328095950663123,4.954485893249512,6.681280612945557,2.4372565746307373,7.782265901565552,video-1,active
31148,50,2.366697324668559,4.070850610733032,6.7004714012146,2.1008330583572388,8.26644515991211,video-1,active
31198,50,1.5798048425201927,3.498287439346313,7.010315895080566,2.8217936754226685,8.297285556793213,video-1,active
31248,50,1.5867018429263928,3.265804886817932,7.4812469482421875,3.6667829751968384,8.316086292266846,video-1,active
31298,50,1.2529483559163292,2.2469741106033325,8.265644073486328,3.1896369457244877,7.466938972473144,video-1,active
31348,50,0.9925017313032148,2.508952736854553,8.295870780944824,2.966896891593933,7.491815567016602,video-1,active
31398,50,0.6267435747480539,2.861372232437134,8.098369598388672,3.4960896968841557,7.965081691741943,video-1,active
31448,50,1.4264101012216954,3.725416898727417,8.260662078857422,3.3244552612304688,7.122979164123535,video-1,active
31498,50,2.275696871241001,4.942143678665161,8.627087593078613,3.339086890220642,6.914772033691406,video-1,active
31548,50,1.5337348309183856,4.385653018951416,8.58745813369751,3.4231892824172974,7.593351125717163,video-1,active
31598,50,1.0000446514565164,3.173325061798096,7.845560550689697,4.140261650085449,8.174347877502441,video-1,active
31648,50,1.1751522869281104,2.970226287841797,7.218816757202148,3.832868218421936,8.15401029586792,video-1,active
31698,50,2.414749753574934,1.5109411478042605,5.262110233306885,2.860679507255554,7.074760675430298,video-1,active
31748,50,3.2820002470302203,1.0275740027427671,4.161485433578491,2.372355818748474,6.889813184738159,video-1,active
31798,50,2.4949762459240223,2.4828670024871826,6.064381122589111,1.6146175265312197,8.346399784088135,video-1,active
31848,50,1.1902667170817098,3.1578736305236816,7.675981521606445,2.207987189292908,8.279740810394287,video-1,active
31898,50,0.7111634142998174,3.1699705123901367,7.603429079055786,2.605605125427246,7.376796960830688,video-1,active
31948,50,1.4738863232920492,3.0668423175811768,7.2439353466033936,1.560193657875061,7.308931350708008,video-1,active
31998,50,1.4144173782305756,3.571024179458618,7.50641131401062,2.2570960521698,7.586719512939453,video-1,active
32048,50,1.1668457433301256,3.32145357131958,7.646677255630493,2.680848836898804,6.645058155059815,video-1,active
32098,50,1.5242171065308674,3.135178923606873,6.937627077102661,1.614828109741211,6.806780576705933,video-1,active
32148,50,0.9450784314690718,3.3409135341644287,7.376994371414185,2.581024169921875,7.213966846466064,video-1,active
32198,50,1.23349037047009,3.303737163543701,7.745142459869385,2.8457224369049072,6.553604602813721,video-1,active
32248,50,1.011965225753641,3.0504627227783203,7.198243141174316,2.3537110090255737,7.961323976516724,video-1,active
32298,50,0.738167937470687,2.9436395168304443,7.882281541824341,2.2683892250061035,7.902726173400879,video-1,active
32348,50,1.82818868471604,2.907509446144104,6.960464954376221,1.601864516735077,8.477464199066162,video-1,active
32398,50,1.5458372472761224,3.3886280059814453,7.270114183425903,2.209684014320373,8.37877082824707,video-1,active
32448,50,1.2906947927846404,4.235056877136231,7.633364677429199,2.9379695653915405,7.7408928871154785,video-1,active
32498,50,1.690876139622243,3.600646138191223,7.328956365585327,1.895415723323822,7.694996833801269,video-1,active
32548,50,1.330909335700292,2.584202766418457,6.846355199813843,1.7097021341323853,7.780996799468994,video-1,active
32553,50,1.2974303256445765,2.4999738931655884,6.844164133071899,1.7097021341323853,7.780996799468994,video-1,end
32598,50,1.3306041068604983,1.7382144331932068,6.410996675491333,1.6429346799850464,7.768339157104492,video-1,end
32648,50,2.006152156328588,1.6079280376434326,5.965040683746338,1.2655101418495178,8.025676727294922,video-1,end
32698,50,3.2133686537450994,2.396547794342041,5.440541982650757,0.7317018508911133,8.201537132263184,video-1,end
32748,50,4.320610923087312,3.4121052026748657,5.199976682662964,0.6975535750389099,8.413664817810059,video-1,end
32798,50,4.482611697220693,4.581958532333374,5.358540773391724,1.129213809967041,8.482198238372803,video-1,end
32848,50,4.011086719694558,5.241889476776123,6.0601561069488525,1.874238133430481,8.21286678314209,video-1,end
32874,50,3.814933761576417,5.382856130599976,6.095027923583984,2.183310866355896,8.188609600067139,video-1,start
32898,50,3.5877122995357773,5.384310722351074,6.094996452331543,2.375984668731689,8.044261932373047,video-1,start
32948,50,3.2785619653450344,4.885613918304443,5.99056601524353,2.45727002620697,8.23799753189087,video-1,start
32974,50,3.2051033565297344,4.513141632080078,5.979280710220337,2.107514977455139,8.261541843414307,video-1,active
32998,50,2.76829600558844,3.830336928367615,6.163746356964111,1.955194115638733,8.253995895385742,video-1,active
33048,50,1.7610244627963905,3.1133923530578613,6.895918369293213,2.213187336921692,8.294227600097656,video-1,active
33098,50,1.5589656787691624,2.987875938415528,6.902810096740723,2.958432674407959,8.309079647064209,video-1,active
33148,50,1.07728090973307,2.375306367874145,8.127282619476318,3.204602003097534,8.248297691345215,video-1,active
33198,50,1.771438750836133,1.6101019382476809,8.525352001190186,3.080883502960205,7.54553747177124,video-1,active
33248,50,1.7404480522114276,2.4523913860321045,8.186945915222168,4.094145774841309,7.804165601730347,video-1,active
33298,50,1.4967759915640944,3.383981466293335,7.184399843215942,3.915887236595154,8.34232759475708,video-1,active
33348,50,1.683564051259382,4.681382417678833,7.163646936416626,3.280909538269043,8.30695390701294,video-1,active
33398,50,0.8729424488165747,4.28685188293457,7.251456022262573,3.5443862676620483,7.312639474868774,video-1,active
33448,50,1.4976704101040443,4.842723608016968,6.486308336257935,3.412160038948059,6.799845933914185,video-1,active
33498,50,2.691444096591745,4.681833028793335,6.921883583068848,2.6909908056259155,5.256712436676025,video-1,active
33525,50,3.661464796842409,4.650742530822754,6.903987884521484,2.099181652069092,4.012149333953857,video-1,end
33548,50,4.176047408342698,4.785862922668457,6.722130060195923,1.8474403619766235,3.865339517593384,video-1,end
33598,50,4.998696280127737,5.264560699462891,6.197842121124268,1.3489530086517334,3.4182199239730835,video-1,end
33648,50,6.398455083208133,5.947894096374512,5.87665605545044,0.8435895442962646,1.7489221096038818,video-1,end
33698,50,7.739956811413085,6.294008255004883,5.7478532791137695,0.4458340108394623,0.7832937240600586,video-1,end
33748,50,8.24793020144571,6.21288800239563,6.117605686187744,0.1264126263558864,0.6030223667621613,video-1,end
33798,50,7.910321215665911,5.989232778549194,6.818700551986694,0.2148171886801719,1.4852081537246704,video-1,end
33848,50,6.841397806262766,5.460108041763306,7.692583084106445,0.5337328314781189,3.075802683830261,video-1,end
33898,50,5.606299424731932,4.920480251312256,7.931045055389404,0.6717100739479065,4.165648698806763,video-1,end
33948,50,4.551783227266006,4.3786396980285645,8.270407676696777,0.8410524427890778,5.587216854095459,video-1,end
33998,50,3.7372517747358858,4.259766578674316,8.445422172546387,1.129812479019165,6.505014896392822,video-1,end
34016,50,3.5506713751100905,4.198256254196167,8.443511962890625,1.1722702980041504,6.653547286987305,video-1,start
34048,50,3.32227816733404,4.121270656585693,8.336082458496094,1.1996296048164368,6.653822898864746,video-1,start
34086,50,3.125356442665057,4.248053073883057,8.335760593414307,1.61185622215271,6.630527496337891,video-1,active
34098,50,3.085234040643377,4.304251909255981,8.398038387298584,1.770582139492035,6.630527496337891,video-1,active
34148,50,2.44758431121851,4.545239448547363,8.750424861907959,2.8556127548217773,7.033683300018311,video-1,active
34198,50,1.7879459182625512,4.131138801574707,8.549123764038086,3.1528903245925903,7.052772521972656,video-1,active
34248,50,2.1989385110414847,3.547966241836548,8.0782151222229,1.96256023645401,6.537923812866211,video-1,active
34298,50,2.243518729131213,2.953538298606873,7.772736549377441,1.5966888070106506,5.987747430801392,video-1,active
34312,50,2.09427746442382,2.7504422664642334,7.604347467422485,1.8086658120155332,5.987112998962402,video-1,end
34348,50,2.4801477002955337,2.272565007209778,7.592654943466186,2.446987628936768,5.381329774856567,video-1,end
34398,50,3.016494716180824,1.900825262069702,7.823033332824707,3.707993149757385,5.37551212310791,video-1,end
34448,50,3.3819056986636618,2.1317058801651,7.973182678222656,4.876439809799194,5.856771469116211,video-1,end
34485,50,3.5063846585089777,2.3636187314987183,8.073644161224365,5.232177257537842,6.001149654388428,video-1,start
34498,50,3.5296703169703245,2.3768270015716557,8.074084281921387,5.244409322738648,6.001161813735962,video-1,start
34548,50,3.4347501315729416,2.287000298500061,8.145087718963623,4.88867974281311,6.001241207122803,video-1,start
34562,50,3.4542759526268827,2.156020283699036,8.247492790222168,4.714849948883057,5.931572914123535,video-1,active
34598,50,3.236317060873793,1.808853805065155,8.297329902648926,4.033023834228516,5.957290172576904,video-1,active
34648,50,1.867599543070766,2.0743041038513184,8.304352283477783,2.9614973068237305,6.868412494659424,video-1,active
34698,50,1.234920022913404,2.930081367492676,8.294013500213623,2.433214902877808,7.464387893676758,video-1,active
34748,50,1.5845478118661458,3.134696364402771,7.53541088104248,1.6433521509170532,8.128974914550781,video-1,active
34798,50,2.079216661048749,3.170220971107483,7.321283340454102,1.5503948330879211,8.700706005096436,video-1,active
34848,50,1.85314700469256,4.122467041015625,7.981535673141479,2.3487006425857544,8.261912822723389,video-1,active
34898,50,1.2149234633588388,4.17232608795166,8.136227130889893,3.706902265548706,7.452111721038818,video-1,active
34948,50,1.364434310434519,3.3594677448272705,7.309064626693726,4.780271291732788,7.4872353076934814,video-1,active
34998,50,1.2394721453547304,2.7047677040100098,7.048675298690796,3.847378015518189,7.292773485183716,video-1,active
35013,50,1.254575070612116,2.408030867576599,6.663654804229736,3.5469645261764526,7.252870321273804,video-1,end
35048,50,1.1816479061705216,2.124193549156189,6.362304449081421,3.0152794122695923,7.1763997077941895,video-1,end
35098,50,1.2535002946404827,2.552153468132019,6.097766399383545,2.189527034759521,7.187917232513428,video-1,end
35148,50,2.2753300539451504,3.2937536239624023,5.40256929397583,2.093908190727234,7.442836284637451,video-1,end
35198,50,2.5770172744086994,3.9125289916992183,5.368070840835571,2.348245620727539,7.434423208236694,video-1,end
35248,50,2.5276563553161697,4.475097894668579,5.735595703125,2.552105665206909,7.382350444793701,video-1,end
35298,50,2.65987328556858,4.99873161315918,6.26419472694397,2.552105665206909,7.382350444793701,video-1,end
35302,50,2.666979446512496,5.030483245849609,6.340265989303589,2.552105665206909,7.382350444793701,video-1,start
35348,50,2.753107279572232,5.166410446166992,6.569180011749268,2.533328890800476,7.403568983078003,video-1,start
35370,50,2.7008769261742014,4.979488849639893,6.578569412231445,2.4814374446868896,7.659274339675903,video-1,active
35398,50,2.5671172151429555,4.446297883987427,6.624755620956421,2.1611300706863403,7.679123401641846,video-1,active
35448,50,1.758514284214831,3.4680216312408447,6.960248231887817,2.355172634124756,8.277140140533447,video-1,active
